web_scraper_order,web_scraper_start_url,Nom,Prix,Adresse,Image_lien
"1767365131-1","https://sn.coinafrique.com/categorie/chiens?page=11","Bebé Lhasa Apso","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_1426072_uploaded_image1_1578142225.59.png"
"1767365131-2","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Dalmatiens","450 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1396092_uploaded_image1_1577444313.67.png"
"1767365131-3","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot Berger Allemand","350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1387279_uploaded_image1_1577244796.5.png"
"1767365131-4","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Shih-Tzu","250 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1381280_uploaded_image1_1577118817.92.png"
"1767365131-5","https://sn.coinafrique.com/categorie/chiens?page=11","Chien Pitbull","150 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1339794_uploaded_image1_1576322961.44.png"
"1767365131-6","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Cane Corso","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1279844_uploaded_image1_1575227437.45.png"
"1767365131-7","https://sn.coinafrique.com/categorie/chiens?page=11","Bichon maltais","170 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1208713_uploaded_image1_1573923517.79.png"
"1767365131-8","https://sn.coinafrique.com/categorie/chiens?page=11","Bergers - labrador - pitbull - rottweiler","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_1184876_uploaded_image1_1573492032.86.png"
"1767365131-9","https://sn.coinafrique.com/categorie/chiens?page=11","Bichons malté","180 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_1176190_uploaded_image1_1573296965.03.png"
"1767365131-10","https://sn.coinafrique.com/categorie/chiens?page=11","Berger blanc","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1163882_uploaded_image1_1577060329.24.png"
"1767365131-11","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Berger Allemand de race pure","125 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1148739_uploaded_image1_1572796180.58.png"
"1767365131-12","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull","90 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1139092_uploaded_image1_1572580780.65.png"
"1767365131-13","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Berger Allemand","350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1123229_uploaded_image1_1572285379.45.png"
"1767365131-14","https://sn.coinafrique.com/categorie/chiens?page=11","Chien Rottweiler","375 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1122493_uploaded_image1_1572275963.13.png"
"1767365131-15","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot berger allemand","200 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_1115802_uploaded_image1_1572126146.27.png"
"1767365131-16","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot akita américain","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1106542_uploaded_image1_1571934153.2.png"
"1767365131-17","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots","350 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1000525_uploaded_image1_1569688531.08.png"
"1767365131-18","https://sn.coinafrique.com/categorie/chiens?page=11","Boerboel femelle","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_989796_uploaded_image1_1569465977.94.png"
"1767365131-19","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot Cane Corso","800 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_956906_uploaded_image1_1568758075.68.png"
"1767365131-20","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull black nose","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_900600_uploaded_image1_1567424429.78.png"
"1767365131-21","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_891450_uploaded_image1_1567127976.09.png"
"1767365131-22","https://sn.coinafrique.com/categorie/chiens?page=11","Chien berger allemand à poil long","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_848994_uploaded_image1_1566053635.51.png"
"1767365131-23","https://sn.coinafrique.com/categorie/chiens?page=11","Caniche bichons maltais","190 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_788455_uploaded_image1_1564267086.61.png"
"1767365131-24","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull Red Nose","220 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_778978_uploaded_image1_1564025139.31.png"
"1767365131-25","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot Boerboel","450 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_751964_uploaded_image1_1563320930.56.png"
"1767365131-26","https://sn.coinafrique.com/categorie/chiens?page=11","Caniche bichon","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_751558_uploaded_image1_1563309112.52.png"
"1767365131-27","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Pitbull","250 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_742716_uploaded_image2_1563030467.78.png"
"1767365131-28","https://sn.coinafrique.com/categorie/chiens?page=11","Pitt Bull red nose femelle","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_742530_uploaded_image1_1563025513.69.png"
"1767365176-29","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Labrador","450 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005026_uploaded_image1_1615910656.jpg"
"1767365176-30","https://sn.coinafrique.com/categorie/chiens?page=9","Chien cane corso","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996181_uploaded_image1_1615461660.jpg"
"1767365176-31","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996177_uploaded_image1_1615461551.jpg"
"1767365176-32","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2978927_uploaded_image1_1614644526.jpg"
"1767365176-33","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots boerboels purebreed","400 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2974090_uploaded_image1_1614426862.jpg"
"1767365176-34","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots bichons maltais pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2972487_uploaded_image1_1614338722.jpg"
"1767365176-35","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","150 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2965558_uploaded_image1_1614019535.jpg"
"1767365176-36","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky 4mois femelle","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2962156_uploaded_image1_1613831786.jpg"
"1767365176-37","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot boerboel","300 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2957371_uploaded_image1_1613600366.jpg"
"1767365176-38","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","230 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2951762_uploaded_image1_1613378483.jpg"
"1767365176-39","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots malinois","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2951499_uploaded_image1_1613343581.jpg"
"1767365176-40","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull femelle","300 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2950286_uploaded_image1_1613256678.jpg"
"1767365176-41","https://sn.coinafrique.com/categorie/chiens?page=9","Chien","500 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2949981_uploaded_image1_1613237925.jpg"
"1767365176-42","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","300 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2946384_uploaded_image1_1613065281.jpg"
"1767365176-43","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / husky","175 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2945713_uploaded_image1_1613048772.jpg"
"1767365176-44","https://sn.coinafrique.com/categorie/chiens?page=9","Berger femelle","160 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939379_uploaded_image1_1612792768.jpg"
"1767365176-45","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots bolognais","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2932610_uploaded_image1_1612474936.jpg"
"1767365176-46","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","170 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2927795_uploaded_image1_1612299824.jpg"
"1767365176-47","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","165 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2923824_uploaded_image1_1612185318.jpg"
"1767365176-48","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot husky","450 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2922209_uploaded_image1_1612118775.jpg"
"1767365176-49","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky","450 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2922194_uploaded_image1_1612118204.jpg"
"1767365176-50","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiler","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2920881_uploaded_image1_1612027893.jpg"
"1767365176-51","https://sn.coinafrique.com/categorie/chiens?page=9","Caniches","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2913795_uploaded_image1_1611695195.jpg"
"1767365176-52","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","400 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2898017_uploaded_image1_1610984631.jpg"
"1767365176-53","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","175 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2896747_uploaded_image1_1610923096.jpg"
"1767365176-54","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichons Spitz Royal","200 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2890179_uploaded_image1_1610628933.jpg"
"1767365176-55","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2882667_uploaded_image1_1610353609.jpg"
"1767365176-56","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Bichon","111 111 111 111 111 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2877719_uploaded_image1_1610113033.jpg"
"1767365176-57","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Labrador","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2877490_uploaded_image1_1610106988.jpg"
"1767365176-58","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand","180 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2864271_uploaded_image1_1609597460.jpg"
"1767365176-59","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2863494_uploaded_image1_1609574943.jpg"
"1767365176-60","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot mâle Berger allemand","100 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2862580_uploaded_image1_1609508293.jpg"
"1767365176-61","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / Rottweiller","75 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2861530_uploaded_image1_1609419910.jpg"
"1767365176-62","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","150 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2835075_uploaded_image1_1608132327.jpg"
"1767365176-63","https://sn.coinafrique.com/categorie/chiens?page=9","Bichamon Maltais","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2823458_uploaded_image1_1607635304.jpg"
"1767365176-64","https://sn.coinafrique.com/categorie/chiens?page=9","Rott royal 10","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2812803_uploaded_image1_1607261227.jpg"
"1767365176-65","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2795793_uploaded_image1_1606686236.jpg"
"1767365176-66","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots pitbull","175 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2795342_uploaded_image1_1606666617.jpg"
"1767365176-67","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots berger allemand","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2784090_uploaded_image1_1606222014.jpg"
"1767365176-68","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Pitbull","160 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2784073_uploaded_image1_1606221523.jpg"
"1767365176-69","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2766184_uploaded_image1_1605541335.jpg"
"1767365176-70","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands pur sang - lignée de travail","250 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2762158_uploaded_image1_1605372613.jpg"
"1767365176-71","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot dog allemand","500 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2751446_uploaded_image1_1605004718.jpg"
"1767365176-72","https://sn.coinafrique.com/categorie/chiens?page=9","Pitbulls","Prix sur demande","Bargny, Sénégal","https://images.coinafrique.com/thumb_2748068_uploaded_image1_1604872397.jpg"
"1767365176-73","https://sn.coinafrique.com/categorie/chiens?page=9","Couple chiots husky sibérien pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2733234_uploaded_image1_1604353697.jpg"
"1767365176-74","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands","80 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2728385_uploaded_image1_1604155751.jpg"
"1767365176-75","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger allemand","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2727458_uploaded_image1_1604087756.jpg"
"1767365176-76","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Husky sibérien","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2706061_uploaded_image1_1603146923.jpg"
"1767365176-77","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche pur sang","250 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2699954_uploaded_image1_1602880167.jpg"
"1767365176-78","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog françai","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2696757_uploaded_image1_1602765163.jpg"
"1767365176-79","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2683719_uploaded_image1_1602268170.jpg"
"1767365176-80","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","150 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2678151_uploaded_image1_1602079553.jpg"
"1767365176-81","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky sibérien","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647792_uploaded_image1_1600900758.jpg"
"1767365176-82","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Carlin","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636645_uploaded_image1_1600483676.jpg"
"1767365176-83","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636642_uploaded_image1_1600483273.jpg"
"1767365176-84","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Red Nose pur sang","90 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2636139_uploaded_image1_1600454579.jpg"
"1767365176-85","https://sn.coinafrique.com/categorie/chiens?page=9","Chiens","20 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2631397_uploaded_image1_1600290558.jpg"
"1767365176-86","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche Bichon Maltais","465 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2629161_uploaded_image1_1600223864.jpg"
"1767365176-87","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler pur sang","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2625896_uploaded_image1_1600107671.jpg"
"1767365176-88","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2619263_uploaded_image1_1599843271.jpg"
"1767365176-89","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Berger Allemand","2 500 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2618543_uploaded_image1_1599827605.jpg"
"1767365176-90","https://sn.coinafrique.com/categorie/chiens?page=9","Chien rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2617202_uploaded_image1_1599768247.jpg"
"1767365176-91","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon maltais","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2614957_uploaded_image1_1599699735.jpg"
"1767365176-92","https://sn.coinafrique.com/categorie/chiens?page=9","Husky pure race","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2614016_uploaded_image1_1599672233.jpg"
"1767365176-93","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2603812_uploaded_image1_1599338756.jpg"
"1767365176-94","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2603171_uploaded_image1_1599318422.jpg"
"1767365176-95","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2603096_uploaded_image1_1599317062.jpg"
"1767365176-96","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots race Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2601423_uploaded_image1_1599252254.jpg"
"1767365176-97","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon Maltais","230 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2598132_uploaded_image1_1599146353.jpg"
"1767365176-98","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog anglais","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593026_uploaded_image1_1599001771.jpg"
"1767365176-99","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Pitbull","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2591285_uploaded_image1_1598968050.jpg"
"1767365176-100","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2589325_uploaded_image1_1598898832.jpg"
"1767365176-101","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","180 000CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_2584995_uploaded_image1_1598726974.jpg"
"1767365176-102","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Berger","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2581250_uploaded_image1_1598568344.jpg"
"1767365176-103","https://sn.coinafrique.com/categorie/chiens?page=9","Malinois","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2581239_uploaded_image1_1598568079.jpg"
"1767365176-104","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Bichon","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2581230_uploaded_image1_1598567751.jpg"
"1767365176-105","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2580700_uploaded_image1_1598548338.jpg"
"1767365176-106","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Spitz nain Pomeranian","1 900 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2578678_uploaded_image1_1598473259.jpg"
"1767365176-107","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2575614_uploaded_image1_1598372726.jpg"
"1767365176-108","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rotweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2567679_uploaded_image1_1598129482.jpg"
"1767365176-109","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois pur sang","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2567608_uploaded_image1_1598126860.jpg"
"1767365176-110","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Spitz Pomperanian","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2567174_uploaded_image1_1598112867.jpg"
"1767365176-111","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot  Chiuawa","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2567166_uploaded_image1_1598112763.jpg"
"1767365176-112","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Kangal","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2567155_uploaded_image1_1598112585.jpg"
"1767365187-113","https://sn.coinafrique.com/categorie/chiens?page=8","Femelle berger","220CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3376533_uploaded_image1_1633740684.jpg"
"1767365187-114","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","150 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3368938_uploaded_image1_1633428420.jpg"
"1767365187-115","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbull pur-sang","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3368452_uploaded_image1_1633396286.jpg"
"1767365187-116","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3367797_uploaded_image1_1633361188.jpg"
"1767365187-117","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3366373_uploaded_image1_1633299895.jpg"
"1767365187-118","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3366238_uploaded_image1_1633294009.jpg"
"1767365187-119","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon maltais","300 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3358891_uploaded_image1_1632962876.jpg"
"1767365187-120","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3348655_uploaded_image1_1632345423.jpg"
"1767365187-121","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3347884_uploaded_image1_1632317614.jpg"
"1767365187-122","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","109 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338576_uploaded_image1_1631822671.jpg"
"1767365187-123","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pembroke Welch Corgi","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338430_uploaded_image1_1631815367.jpg"
"1767365187-124","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3317614_uploaded_image1_1630845732.jpg"
"1767365187-125","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3314578_uploaded_image1_1630685159.jpg"
"1767365187-126","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3309512_uploaded_image1_1630509383.jpg"
"1767365187-127","https://sn.coinafrique.com/categorie/chiens?page=8","Bichon maltais","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3304212_uploaded_image1_1630290090.jpg"
"1767365187-128","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot bichon maltais","165 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3303737_uploaded_image1_1630255149.jpg"
"1767365187-129","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3303734_uploaded_image1_1630254579.jpg"
"1767365187-130","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3301357_uploaded_image1_1630079806.jpg"
"1767365187-131","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3291944_uploaded_image1_1629570459.jpg"
"1767365187-132","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","135 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3289564_uploaded_image1_1629449927.jpg"
"1767365187-133","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3287244_uploaded_image1_1629321508.jpg"
"1767365187-134","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon","155 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3285176_uploaded_image1_1629224463.jpg"
